first_name,last_name,username,email,role_name,report_date,income,expenditures
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-11-26,0,91.21
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-11-27,0,30.39
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-11-28,1115.75,155.03
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-11-29,0,7.66
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-11-30,0,83.26
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-01,0,105.82
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-02,0,154.58
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-03,0,44.24
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-04,0,159.16
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-05,1142.83,94.94
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-06,0,14.53
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-07,0,135.27
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-08,0,150.49
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-09,0,65.92
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-10,0,23.69
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-11,0,3.78
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-12,947.09,150.38
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-13,0,41.01
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-14,0,101.79
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-15,0,7.42
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-16,0,31.61
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-17,0,46.3
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-18,0,88.08
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-19,920.0,41.45
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-20,0,150.36
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-21,0,37.43
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-22,0,37.15
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-23,0,25.54
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-24,0,73.77
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-25,0,52.81
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-26,1058.01,94.93
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-27,0,41.44
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-28,0,89.97
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-29,0,103.67
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-30,0,8.06
Emily,Davis,emily_davis64,emily_davis64@example.com,USER,2025-12-31,0,6.54
