first_name,last_name,username,email,role_name,report_date,income,expenditures
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-16,0,72.62
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-17,1136.42,86.03
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-18,0,153.01
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-19,0,101.89
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-20,0,102.45
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-21,0,158.34
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-22,0,12.98
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-23,0,27.94
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-24,952.48,32.67
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-25,0,71.04
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-26,0,133.05
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-27,0,130.89
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-28,0,19.94
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-29,0,106.37
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-30,0,79.94
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-31,907.57,153.9
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-01,0,143.64
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-02,0,127.56
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-03,0,60.38
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-04,0,46.89
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-05,0,109.6
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-06,0,35.5
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-07,1043.92,3.32
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-08,0,49.57
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-09,0,132.78
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-10,0,1.77
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-11,0,112.69
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-12,0,112.63
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-13,0,85.98
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-14,1079.17,21.51
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-15,0,113.17
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-16,0,72.68
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-17,0,141.96
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-18,0,51.86
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-19,0,11.42
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-20,0,92.27
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-21,1097.09,54.16
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-22,0,146.42
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-23,0,87.66
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-24,0,77.66
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-25,0,110.9
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-26,0,155.5
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-27,0,80.19
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-28,1148.58,110.73
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-29,0,38.16
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-11-30,0,31.15
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-01,0,57.47
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-02,0,116.42
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-03,0,21.46
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-04,0,102.78
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-05,1139.2,140.1
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-06,0,143.67
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-07,0,56.61
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-08,0,43.22
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-09,0,76.96
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-10,0,59.84
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-11,0,88.63
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-12,971.38,28.89
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-13,0,137.03
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-14,0,116.39
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-15,0,97.39
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-16,0,147.07
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-17,0,103.77
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-18,0,59.61
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-19,1086.49,32.74
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-20,0,86.59
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-21,0,9.91
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-22,0,150.25
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-23,0,23.99
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-24,0,94.54
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-25,0,109.22
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-26,1044.03,40.8
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-27,0,128.38
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-28,0,67.72
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-29,0,68.71
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-30,0,96.39
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-12-31,0,118.99
