first_name,last_name,username,email,role_name,report_date,income,expenditures
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-04,0,70.66
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-05,0,71.53
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-06,0,105.7
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-07,1037.85,109.09
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-08,0,43.54
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-09,0,119.8
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-10,0,20.14
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-11,0,157.7
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-12,0,26.47
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-13,0,112.45
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-14,1123.26,67.18
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-15,0,151.98
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-16,0,147.68
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-17,0,22.97
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-18,0,156.14
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-19,0,48.62
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-20,0,19.94
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-21,971.55,134.05
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-22,0,145.38
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-23,0,11.55
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-24,0,145.88
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-25,0,40.6
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-26,0,9.38
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-27,0,85.26
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-28,1027.81,78.02
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-29,0,66.83
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-30,0,145.59
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-01,0,21.38
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-02,0,11.61
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-03,0,36.87
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-04,0,50.88
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-05,1198.32,13.79
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-06,0,14.6
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-07,0,120.18
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-08,0,143.77
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-09,0,118.11
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-10,0,157.01
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-11,0,91.19
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-12,940.39,156.71
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-13,0,115.6
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-14,0,119.02
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-15,0,141.29
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-16,0,72.48
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-17,0,48.94
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-18,0,5.34
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-19,1185.59,153.9
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-20,0,98.15
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-21,0,45.15
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-22,0,26.27
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-23,0,53.5
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-24,0,12.66
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-25,0,79.63
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-26,1113.09,34.03
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-27,0,102.0
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-28,0,67.88
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-29,0,44.27
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-30,0,86.8
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-12-31,0,137.89
